Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,MACD,MACD_signal,MACD_hist,RSI_14,ATR_14,is_swing_high,is_swing_low,trend,pullback_low_ref,pullback_high_ref,pullback_low_id,pullback_high_id,choch_event
2023-11-06 08:00:00,1.0736525058746338,1.0758472681045532,1.0736525058746338,1.0752688646316528,0,0.0,0.0,0.0022616570690618,0.0024386118006277,-0.0001769547315658,80.39532407874253,0.0008154085704258,False,False,,,,,,0
2023-11-06 09:00:00,1.075384497642517,1.0758472681045532,1.0745755434036257,1.0750375986099243,0,0.0,0.0,0.0022248279888188,0.0023958550382659,-0.0001710270494471,77.83865135349626,0.0007991024426051,False,False,,,,,,0
2023-11-06 10:00:00,1.0751532316207886,1.0758472681045532,1.0749220848083496,1.0751532316207886,0,0.0,0.0,0.002179843416973,0.0023526527140074,-0.0001728092970343,78.21174806756655,0.0008239916392735,False,False,,,,,,0
2023-11-06 11:00:00,1.0751532316207886,1.0757315158843994,1.0746910572052002,1.075384497642517,0,0.0,0.0,0.0021382061454142,0.0023097634002887,-0.0001715572548745,78.97416607748463,0.0008078047207423,False,False,,,,,,0
2023-11-06 12:00:00,1.0755001306533811,1.0757315158843994,1.0743446350097656,1.0746910572052002,0,0.0,0.0,0.002025900143975,0.002252990749026,-0.0002270906050509,70.95654982149766,0.000849289553506,False,False,,,,,,0
2023-11-06 13:00:00,1.0745755434036257,1.0746910572052002,1.0738831758499146,1.074113845825195,0,0.0,0.0,0.0018687785781292,0.0021761483148466,-0.0003073697367174,65.03771904303773,0.0008823190416608,False,False,,,,,,0
2023-11-06 14:00:00,1.074113845825195,1.074806571006775,1.0739984512329102,1.0742292404174805,0,0.0,0.0,0.0017335862808753,0.0020876359080524,-0.000354049627177,65.65452452075706,0.0008824723107474,False,False,,,,,,0
2023-11-06 15:00:00,1.074113845825195,1.0745755434036257,1.072961449623108,1.0745755434036257,0,0.0,0.0,0.0016355357302877,0.0019972158724994,-0.0003616801422117,67.50716654372215,0.000956654548645,False,False,,,,,,0
2023-11-06 16:00:00,1.0746910572052002,1.0751532316207886,1.0743446350097656,1.074806571006775,0,0.0,0.0,0.001558506466913,0.0019094739913821,-0.0003509675244691,68.71940834605866,0.0009732672146388,False,False,,,,,,0
2023-11-06 17:00:00,1.0749220848083496,1.0749220848083496,1.0736525058746338,1.073767900466919,0,0.0,0.0,0.0013975382378199,0.0018070868406697,-0.0004095486028497,58.20549726131991,0.0010392495564052,False,False,,,,,,0
2023-11-06 18:00:00,1.073767900466919,1.0738831758499146,1.073306918144226,1.073767900466919,0,0.0,0.0,0.001255497166732,0.0016967689058822,-0.0004412717391501,58.20549726131991,0.0010557004383632,False,False,,,,,,0
2023-11-06 19:00:00,1.0738831758499146,1.0738831758499146,1.0726161003112793,1.0726161003112793,0,0.0,0.0,0.0010380222733588,0.0015650195793775,-0.0005269973060187,48.63558938207711,0.0011132529803684,False,False,,,,,,0
2023-11-06 20:00:00,1.0726161003112793,1.0727311372756958,1.0722709894180298,1.0722709894180298,0,0.0,0.0,0.0008282764335239,0.0014176709502067,-0.0005893945166828,46.18531948849564,0.0011131678308759,False,False,,,,,,0
2023-11-06 21:00:00,1.0723860263824463,1.0723860263824463,1.071926236152649,1.071926236152649,0,0.0,0.0,0.0006270049146652,0.0012595377430984,-0.0006325328284332,43.81080212679037,0.001071844782148,False,False,,,,,,0
2023-11-06 22:00:00,1.071811318397522,1.0725010633468628,1.0715816020965576,1.0723860263824463,0,0.0,0.0,0.0004988466214728,0.0011073995187733,-0.0006085528973005,47.67464630174197,0.0009725178991045,False,False,,,,,,0
2023-11-06 23:00:00,1.0723860263824463,1.0725010633468628,1.072041153907776,1.0721560716629028,0,0.0,0.0,0.0003744088742905,0.0009608013898767,-0.0005863925155862,45.97198865172075,0.0009145310946873,False,False,,,,,,0
2023-11-07 00:00:00,1.0721560716629028,1.0721560716629028,1.0714668035507202,1.0715816020965576,0,0.0,0.0,0.0002268215129517,0.0008140054144917,-0.00058718390154,41.94204614704008,0.0008976800101143,False,False,,,,,,0
2023-11-07 01:00:00,1.0715816020965576,1.0715816020965576,1.0711225271224976,1.071237325668335,0,0.0,0.0,8.114188215335716e-05,0.000667432708024,-0.0005862908258707,39.69620274619532,0.0008561526026044,False,False,,,,,,0
2023-11-07 02:00:00,1.0713521242141724,1.0715816020965576,1.070893168449402,1.0714668035507202,0,0.0,0.0,-1.5613346596943245e-05,0.0005308234970998,-0.0005464368436968,41.92829758250364,0.0008062635149274,False,False,,,,,,0
2023-11-07 03:00:00,1.0713521242141724,1.0716965198516846,1.0711225271224976,1.0711225271224976,0,0.0,0.0,-0.0001187044420676,0.0004009179092663,-0.000519622351334,39.56237013298256,0.0007895571844918,False,False,,,,,,0
2023-11-07 04:00:00,1.071237325668335,1.0713521242141724,1.070893168449402,1.0710078477859497,0,0.0,0.0,-0.0002072692708696,0.0002792804732391,-0.0004865497441088,38.77743133150088,0.0007646168981279,False,False,,,,,,0
2023-11-07 05:00:00,1.0711225271224976,1.0713521242141724,1.070893168449402,1.0713521242141724,0,0.0,0.0,-0.0002468319798349,0.0001740579826243,-0.0004208899624593,42.467812165080986,0.0006821070398603,False,False,,,,,,0
2023-11-07 06:00:00,1.0713521242141724,1.0713521242141724,1.0703200101852417,1.0703200101852417,0,0.0,0.0,-0.0003573493868327,6.777650873292364e-05,-0.0004251258955656,35.549525901280774,0.0006980725697108,False,False,,,,,,0
2023-11-07 07:00:00,1.0703200101852417,1.0703200101852417,1.06963312625885,1.0699764490127563,0,0.0,0.0,-0.0004672713304412,-3.923305910190535e-05,-0.0004280382713393,33.588043458051146,0.0006564514977591,False,False,,,,,,0
2023-11-07 08:00:00,1.0699764490127563,1.070893168449402,1.0698620080947876,1.070549249649048,0,0.0,0.0,-0.0005023739838725,-0.000131861244056,-0.0003705127398165,39.57431349967474,0.0006889445441109,False,False,,,,,,0
2023-11-07 09:00:00,1.0706638097763062,1.0706638097763062,1.0687185525894165,1.0687185525894165,0,0.0,0.0,-0.000670189515006,-0.000239526898246,-0.00043066261676,30.203702844605843,0.0007373860904148,False,False,,,,,,0
2023-11-07 10:00:00,1.0686043500900269,1.0699764490127563,1.068376064300537,1.0686043500900269,0,0.0,0.0,-0.0008031416032812,-0.000352249839253,-0.0004508917640281,29.730764648165888,0.0008188315800258,False,False,,,,,,0
2023-11-07 11:00:00,1.0684902667999268,1.0686043500900269,1.067008137702942,1.0676915645599363,0,0.0,0.0,-0.0009709685340648,-0.0004759935782154,-0.0004949749558494,26.19960919829008,0.0009000045912606,False,False,,,,,,0
2023-11-07 12:00:00,1.0678056478500366,1.0687185525894165,1.0676915645599363,1.0681477785110474,0,0.0,0.0,-0.0010549985659684,-0.000591794575766,-0.0004632039902024,30.634076229980494,0.0009076850754874,False,False,,,,,,0
2023-11-07 13:00:00,1.0681477785110474,1.0689470767974854,1.0675777196884155,1.0678056478500366,0,0.0,0.0,-0.0011361037597514,-0.0007006564125631,-0.0004354473471883,29.216273811662788,0.0009726456233433,False,False,,,,,,0
2023-11-07 14:00:00,1.0679197311401367,1.0680338144302368,1.066894292831421,1.0680338144302368,0,0.0,0.0,-0.0011684993409646,-0.0007942249982434,-0.0003742743427212,31.493404871986694,0.0010048065866742,False,True,,,,,,0
2023-11-07 15:00:00,1.0680338144302368,1.0691757202148438,1.0678056478500366,1.0688328742980957,0,0.0,0.0,-0.0011168215950092,-0.0008587443175965,-0.0002580772774126,38.90592170559575,0.0010698778288705,False,False,,,,,,0
2023-11-07 16:00:00,1.0688328742980957,1.069404363632202,1.0687185525894165,1.0690613985061646,0,0.0,0.0,-0.0010453761695286,-0.0008960706879829,-0.0001493054815456,40.87622481808573,0.0010696904999869,False,False,,,,,,0
2023-11-07 17:00:00,1.0688328742980957,1.0688328742980957,1.0675777196884155,1.0681477785110474,0,0.0,0.0,-0.0010503686572154,-0.0009269302818294,-0.0001234383753859,35.89248339801529,0.0011346680777413,False,False,,,,,,0
2023-11-07 18:00:00,1.0679197311401367,1.0702054500579834,1.0679197311401367,1.0702054500579834,0,0.0,0.0,-0.0008781653984424,-0.000917177305152,3.901190670963872e-05,50.52361254090815,0.0012651511601039,False,False,,,,,,0
2023-11-07 19:00:00,1.0703200101852417,1.0706638097763062,1.0697474479675293,1.0698620080947876,0,0.0,0.0,-0.0007606378121551,-0.0008858694065526,0.0001252315943975,48.53264209221973,0.0012978230203901,True,False,0.0,,,,,0
2023-11-07 20:00:00,1.0697474479675293,1.0700910091400146,1.069290041923523,1.0697474479675293,0,0.0,0.0,-0.0006690282568435,-0.0008425011766108,0.0001734729197673,47.85521201426135,0.0012813125337873,False,False,0.0,,,,,0
2023-11-07 21:00:00,1.0698620080947876,1.0703200101852417,1.0698620080947876,1.0703200101852417,0,0.0,0.0,-0.0005439556561768,-0.000782792072524,0.0002388364163472,51.49901573682353,0.001273146697453,False,False,0.0,,,,,0
2023-11-07 22:00:00,1.0702054500579834,1.070549249649048,1.0700910091400146,1.0703200101852417,0,0.0,0.0,-0.0004397653775214,-0.0007141867335235,0.000274421356002,51.49901573682353,0.0012322238513401,False,False,0.0,,,,,0
2023-11-07 23:00:00,1.0702054500579834,1.0702054500579834,1.0698620080947876,1.0698620080947876,0,0.0,0.0,-0.0003896590253631,-0.0006492811918914,0.0002596221665283,48.36372409466617,0.0011259913444519,False,False,0.0,,,,,0
2023-11-08 00:00:00,1.0698620080947876,1.0700910091400146,1.069404363632202,1.069404363632202,0,0.0,0.0,-0.0003824686037317,-0.0005959186742595,0.0002134500705278,45.39010306269599,0.0010607242584228,False,False,0.0,,,,,0
2023-11-08 01:00:00,1.069404363632202,1.06963312625885,1.0689470767974854,1.0695186853408811,0,0.0,0.0,-0.0003633567854792,-0.0005494062965034,0.0001860495110241,46.2786854373607,0.0009957126208714,False,False,0.0,,,,,0
2023-11-08 02:00:00,1.0695186853408811,1.0702054500579834,1.0691757202148438,1.06963312625885,0,0.0,0.0,-0.0003351131305948,-0.0005065476633217,0.0001714345327268,47.204786112063246,0.0009959084647042,False,False,0.0,,,,,0
2023-11-08 03:00:00,1.06963312625885,1.0698620080947876,1.0691757202148438,1.069290041923523,0,0.0,0.0,-0.000336534508867,-0.0004725450324308,0.0001360105235637,44.71604786794222,0.0009471178054809,False,False,0.0,,,,,0
2023-11-08 04:00:00,1.0691757202148438,1.0695186853408811,1.0691757202148438,1.0695186853408811,0,0.0,0.0,-0.0003155736122955,-0.0004411507484037,0.0001255771361082,46.73165053478523,0.0008902209145682,False,False,0.0,,,,,0
2023-11-08 05:00:00,1.0695186853408811,1.0695186853408811,1.0688328742980957,1.0689470767974854,0,0.0,0.0,-0.0003411533792718,-0.0004211512745773,7.999789530549581e-05,42.55453591284008,0.0008413451058523,False,False,0.0,,,,,0
2023-11-08 06:00:00,1.0689470767974854,1.0690613985061646,1.0684902667999268,1.0684902667999268,0,0.0,0.0,-0.0003937474030126,-0.0004156705002644,2.1923097251753444e-05,39.51472994809688,0.0008331537246704,False,False,0.0,,,,,0
2023-11-08 07:00:00,1.0684902667999268,1.0687185525894165,1.0679197311401367,1.068261981010437,0,0.0,0.0,-0.0004486772292873,-0.000422271846069,-2.6405383218310128e-05,38.051866041326505,0.0007842353412083,False,False,0.0,,,,,0
2023-11-08 08:00:00,1.068261981010437,1.068376064300537,1.067463755607605,1.0676915645599363,0,0.0,0.0,-0.0005321035937386,-0.0004442381956029,-8.786539813573251e-05,34.6045871078297,0.0006861346108572,False,False,0.0,,,,,0
2023-11-08 09:00:00,1.0676915645599363,1.0676915645599363,1.0663254261016846,1.0667804479599,0,0.0,0.0,-0.0006640839374711,-0.0004882073439765,-0.0001758765934946,29.93901807704006,0.0007182615143912,False,False,0.0,,,,,0
2023-11-08 10:00:00,1.066894292831421,1.067121982574463,1.0663254261016846,1.067121982574463,0,0.0,0.0,-0.0007326745060431,-0.0005371007763899,-0.0001955737296532,33.55541421109233,0.0007179464612688,False,False,0.0,,,,,0
2023-11-08 11:00:00,1.067121982574463,1.0680338144302368,1.067121982574463,1.0679197311401367,0,0.0,0.0,-0.000714425926255,-0.0005725658063629,-0.000141860119892,41.19126764898268,0.0007421800068446,False,False,0.0,,,,,0
2023-11-08 12:00:00,1.0680338144302368,1.0680338144302368,1.067008137702942,1.067235827445984,0,0.0,0.0,-0.0007465434199573,-0.0006073613290818,-0.0001391820908755,37.24012494072944,0.0007827111652919,False,False,0.0,,,,,0
2023-11-08 13:00:00,1.067121982574463,1.067463755607605,1.0663254261016846,1.067235827445984,0,0.0,0.0,-0.0007631990811776,-0.0006385288795009,-0.0001246702016766,37.24012494072944,0.0008313059806823,False,False,0.0,,,,,0
2023-11-08 14:00:00,1.0673497915267944,1.069404363632202,1.067235827445984,1.069290041923523,0,0.0,0.0,-0.0006036820018036,-0.0006315595039615,2.787750215790276e-05,52.958805885775575,0.0009371553148542,False,False,0.0,,,,,0
2023-11-08 15:00:00,1.069290041923523,1.0710078477859497,1.0687185525894165,1.070778489112854,0,0.0,0.0,-0.0003530881381672,-0.0005758652308026,0.0002227770926354,60.649367765314125,0.0010516728673662,False,False,0.0,,,,,0
2023-11-08 16:00:00,1.070893168449402,1.071811318397522,1.0706638097763062,1.0716965198516846,0,0.0,0.0,-7.94968967430254e-05,-0.0004765915639907,0.0003970946672477,64.50387731760574,0.0010600856372288,True,False,0.0,,,,,0
2023-11-08 17:00:00,1.0716965198516846,1.0716965198516846,1.0704345703125,1.0711225271224976,0,0.0,0.0,8.997256924381247e-05,-0.0003632787373438,0.0004532513065876,60.512727833697866,0.0011012043271745,False,False,0.0,,,,,0
2023-11-08 18:00:00,1.0710078477859497,1.0715816020965576,1.070549249649048,1.0711225271224976,0,0.0,0.0,0.0002217224634586,-0.0002462784971833,0.0004680009606419,60.512727833697866,0.0011504462787083,False,False,0.0,,,,,0
2023-11-08 19:00:00,1.0711225271224976,1.0713521242141724,1.0704345703125,1.0704345703125,0,0.0,0.0,0.0002675388178043,-0.0001435150341857,0.0004110538519901,55.72035906491196,0.0011669993400573,False,False,0.0,,,,,0
2023-11-08 20:00:00,1.070549249649048,1.0713521242141724,1.0704345703125,1.0713521242141724,0,0.0,0.0,0.0003735811295442,-4.009580143978504e-05,0.000413676930984,60.24281384809934,0.0011917437825884,False,False,0.0,,,,,0
2023-11-08 21:00:00,1.071237325668335,1.0713521242141724,1.0711225271224976,1.071237325668335,0,0.0,0.0,0.0004432476592501,5.657289069820997e-05,0.0003866747685519,59.42504763116684,0.0011510848999023,False,False,0.0,,,,,0
2023-11-08 22:00:00,1.0711225271224976,1.0713521242141724,1.070549249649048,1.0710078477859497,0,0.0,0.0,0.0004744725148777,0.0001401528155341,0.0003343196993436,57.73782094501314,0.0011432681764875,False,False,0.0,,,,,0
2023-11-08 23:00:00,1.071237325668335,1.0713521242141724,1.0710078477859497,1.0713521242141724,0,0.0,0.0,0.0005209929856138,0.00021632084955,0.0003046721360637,59.59147234011757,0.0010702780314854,False,False,0.0,,,,,0
2023-11-09 00:00:00,1.0714668035507202,1.0714668035507202,1.070549249649048,1.0706638097763062,0,0.0,0.0,0.0004965951316244,0.0002723757059649,0.0002242194256595,54.449450121099765,0.0010789207049778,False,False,0.0,,,,,0
2023-11-09 01:00:00,1.0706638097763062,1.071811318397522,1.0706638097763062,1.0715816020965576,0,0.0,0.0,0.0005450350022611,0.0003269075652241,0.0002181274370369,59.47120744801839,0.0010957547596522,False,False,0.0,,,,,0
2023-11-09 02:00:00,1.0714668035507202,1.071926236152649,1.071237325668335,1.071237325668335,0,0.0,0.0,0.0005493115960668,0.0003713883713927,0.0001779232246741,56.93553553313828,0.0010717000280107,True,False,0.0,,,,,0
2023-11-09 03:00:00,1.071237325668335,1.0713521242141724,1.0710078477859497,1.0711225271224976,0,0.0,0.0,0.0005372445237843,0.000404559601871,0.0001326849219133,56.07694823988773,0.0010149819510323,False,False,0.0,,,,,0
2023-11-09 04:00:00,1.0711225271224976,1.0714668035507202,1.0711225271224976,1.071237325668335,0,0.0,0.0,0.0005308255389142,0.0004298127892796,0.0001010127496345,56.77885909195701,0.0008846776826041,False,False,0.0,,,,,0
2023-11-09 05:00:00,1.071237325668335,1.0713521242141724,1.070549249649048,1.070549249649048,0,0.0,0.0,0.0004648578707233,0.0004368218055684,2.803606515494844e-05,51.46969926865585,0.0007785047803606,False,False,0.0,,,,,0
2023-11-09 06:00:00,1.0706638097763062,1.071237325668335,1.0704345703125,1.0710078477859497,0,0.0,0.0,0.0004444596017714,0.000438349364809,6.110236962399661e-06,54.52195864899416,0.0007538795471191,False,False,0.0,,,,,0
2023-11-09 07:00:00,1.0711225271224976,1.071237325668335,1.070549249649048,1.070778489112854,0,0.0,0.0,0.0004051165669691,0.000431702805241,-2.6586238271873632e-05,52.73555522629856,0.0007128885814121,False,False,0.0,,,,,0
2023-11-09 08:00:00,1.070778489112854,1.071237325668335,1.0697474479675293,1.0704345703125,0,0.0,0.0,0.0003422404209625,0.0004138103283853,-7.156990742281154e-05,50.085554386789234,0.0007455689566476,False,False,0.0,,,,,0
2023-11-09 09:00:00,1.0704345703125,1.070778489112854,1.0697474479675293,1.0702054500579834,0,0.0,0.0,0.0002708009082499,0.0003852084443582,-0.0001144075361083,48.3426824275769,0.000753675188337,False,False,0.0,,,,,0
2023-11-09 10:00:00,1.0700910091400146,1.0700910091400146,1.0688328742980957,1.0689470767974854,0,0.0,0.0,0.0001113606777003,0.0003304388910266,-0.0002190782133263,40.09118809565011,0.0007861767496381,False,False,0.0,,,,,0
2023-11-09 11:00:00,1.0690613985061646,1.069404363632202,1.068376064300537,1.0691757202148438,0,0.0,0.0,3.413411529429311e-06,0.0002650337951272,-0.0002616203835978,42.027424409896106,0.0008432269096374,False,True,0.0,,,,,0
2023-11-09 12:00:00,1.0691757202148438,1.0695186853408811,1.0690613985061646,1.0691757202148438,0,0.0,0.0,-8.119955668428602e-05,0.0001957871247649,-0.0002769866814492,42.027424409896106,0.0008185420717511,False,False,0.0,,,,,0
2023-11-09 13:00:00,1.069290041923523,1.0711225271224976,1.0691757202148438,1.0711225271224976,0,0.0,0.0,8.734418763811647e-06,0.0001583765835647,-0.0001496421648008,56.05323839342807,0.0009330085345676,False,False,0.0,,,,,0
2023-11-09 14:00:00,1.0711225271224976,1.0727311372756958,1.0703200101852417,1.0726161003112793,0,0.0,0.0,0.0001982414126642,0.0001663495493846,3.189186327961572e-05,63.374379594516206,0.0010396923337663,False,False,0.0,,,,,0
2023-11-09 15:00:00,1.0727311372756958,1.0727311372756958,1.0711225271224976,1.071811318397522,0,0.0,0.0,0.0002802572647631,0.0001891310924603,9.11261723027984e-05,57.788052678534974,0.0010726281574794,False,False,0.0,,,,,0
2023-11-09 16:00:00,1.071811318397522,1.071926236152649,1.070893168449402,1.071237325668335,0,0.0,0.0,0.0002955322899793,0.0002104113319641,8.512095801524255e-05,54.12357588606992,0.0010972108159746,False,False,1.0,1.068376064300537,,4.0,,0
2023-11-09 17:00:00,1.071237325668335,1.0714668035507202,1.0703200101852417,1.070778489112854,0,0.0,0.0,0.0002675296666776,0.0002218349989068,4.569466777082202e-05,51.321930264274414,0.00115453345435,False,False,1.0,1.068376064300537,,4.0,,0
2023-11-09 18:00:00,1.070778489112854,1.070778489112854,1.0678056478500366,1.06963312625885,0,0.0,0.0,0.0001511735413592,0.0002077027073973,-5.652916603802316e-05,45.05266088019335,0.0013422880853925,False,False,1.0,1.068376064300537,,4.0,,0
2023-11-09 19:00:00,1.069404363632202,1.069404363632202,1.066439151763916,1.067121982574463,0,0.0,0.0,-0.000142030594797,0.0001377560469584,-0.0002797866417554,34.96734040586095,0.0015130809375217,False,True,1.0,1.068376064300537,,4.0,,-1
2023-11-09 20:00:00,1.067121982574463,1.0678056478500366,1.0665528774261477,1.0666667222976685,0,0.0,0.0,-0.0004064474119311,2.891535518052543e-05,-0.0004353627671117,33.50305237834915,0.0015452248709542,False,False,1.0,1.068376064300537,,4.0,,0
2023-11-09 21:00:00,1.0666667222976685,1.067235827445984,1.0666667222976685,1.067121982574463,0,0.0,0.0,-0.0005726626464435,-9.140024514428192e-05,-0.0004812624012992,36.372469347327126,0.0015367269515991,False,False,1.0,1.068376064300537,,4.0,,0
2023-11-09 22:00:00,1.067008137702942,1.067235827445984,1.066894292831421,1.067008137702942,0,0.0,0.0,-0.0007054438296563,-0.0002142089620466,-0.0004912348676096,35.95465297906627,0.0014547024454389,False,False,1.0,1.068376064300537,,4.0,,0
2023-11-09 23:00:00,1.067235827445984,1.067235827445984,1.0667804479599,1.066894292831421,0,0.0,0.0,-0.0008105170674557,-0.0003334705831284,-0.0004770464843272,35.51530074084651,0.0014135837554931,False,False,1.0,1.068376064300537,,4.0,,0
2023-11-10 00:00:00,1.067008137702942,1.067235827445984,1.0666667222976685,1.067121982574463,0,0.0,0.0,-0.0008654394586802,-0.0004398643582388,-0.0004255751004413,37.168962382662464,0.0013561929975237,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 01:00:00,1.067008137702942,1.0678056478500366,1.067008137702942,1.0675777196884155,0,0.0,0.0,-0.0008622521668322,-0.0005243419199575,-0.0003379102468747,40.46015491112194,0.0013397080557686,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 02:00:00,1.067463755607605,1.0676915645599363,1.0673497915267944,1.0675777196884155,0,0.0,0.0,-0.0008499287653349,-0.000589459289033,-0.0002604694763019,40.46015491112194,0.0013314570699419,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 03:00:00,1.0675777196884155,1.0676915645599363,1.067235827445984,1.067235827445984,0,0.0,0.0,-0.000857861336033,-0.000643139698433,-0.0002147216376,38.69657244909475,0.0012249520846775,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 04:00:00,1.067235827445984,1.067463755607605,1.067008137702942,1.067463755607605,0,0.0,0.0,-0.0008361178120228,-0.0006817353211509,-0.0001543824908718,40.55679070861645,0.001085272857121,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 05:00:00,1.067463755607605,1.067463755607605,1.066894292831421,1.067121982574463,0,0.0,0.0,-0.0008368178250628,-0.0007127518219333,-0.0001240660031294,38.662304819640894,0.0010110480444771,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 06:00:00,1.067121982574463,1.067235827445984,1.0666667222976685,1.0667804479599,0,0.0,0.0,-0.0008550748093749,-0.0007412164194216,-0.0001138583899532,36.81177467125917,0.000977907861982,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 07:00:00,1.0666667222976685,1.067235827445984,1.0659844875335691,1.0665528774261477,0,0.0,0.0,-0.000877788046963,-0.0007685307449299,-0.000109257302033,35.589425214569786,0.0009853754724775,False,True,1.0,1.066439151763916,,5.0,,0
2023-11-10 08:00:00,1.0667804479599,1.0680338144302368,1.0667804479599,1.0673497915267944,0,0.0,0.0,-0.0008220085407826,-0.0007792263041004,-4.2782236682141006e-05,42.75757129532141,0.0008788108825683,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 09:00:00,1.067463755607605,1.068261981010437,1.066894292831421,1.0681477785110474,0,0.0,0.0,-0.0007052819484127,-0.0007644374329629,5.915548455015225e-05,48.89116032702026,0.0007483618600027,False,False,1.0,1.066439151763916,,5.0,,0
2023-11-10 10:00:00,1.0680338144302368,1.0690613985061646,1.067235827445984,1.0689470767974854,0,0.0,0.0,-0.0005420304022143,-0.0007199560268132,0.0001779256245988,54.186434723314186,0.0007892761911664,False,False,1.0,1.066439151763916,,5.0,,0
